amfi_code,date,rolling_sharpe
100033,2024-08-08,3.8235272531350897
100033,2024-08-09,3.898985853447064
100033,2024-08-12,3.572112629138994
100033,2024-08-13,3.6991768728255146
100033,2024-08-14,3.567600377865296
100033,2024-08-15,3.1371191356273105
100033,2024-08-16,2.7838981816021597
100033,2024-08-19,3.066680448275098
100033,2024-08-20,3.5851632177261616
100033,2024-08-21,3.581533941249525
100033,2024-08-22,3.7660872418898106
100033,2024-08-23,3.682612540703686
100033,2024-08-26,3.7564463341082335
100033,2024-08-27,3.8911166455347
100033,2024-08-28,3.8183236285606075
100033,2024-08-29,3.989500742113622
100033,2024-08-30,4.143462595192471
100033,2024-09-02,4.249454598556171
100033,2024-09-03,4.298844047781604
100033,2024-09-04,4.0054422465968695
100033,2024-09-05,3.5698789864763913
100033,2024-09-06,3.491379570531907
100033,2024-09-09,3.3181136728909832
100033,2024-09-10,3.6999858101599354
100033,2024-09-11,3.6724257363823907
100033,2024-09-12,3.348087957866662
100033,2024-09-13,3.281453673741023
100033,2024-09-16,3.340697472922518
100033,2024-09-17,3.4425505622953474
100033,2024-09-18,3.6313195663931466
100033,2024-09-19,3.5925646871553
100033,2024-09-20,3.6851578056335397
100033,2024-09-23,3.6638418621020037
100033,2024-09-24,3.153162124401844
100033,2024-09-25,2.927677716494626
100033,2024-09-26,2.8334871980518717
100033,2024-09-27,2.885491805686496
100033,2024-09-30,2.6489547030422687
100033,2024-10-01,2.7805131841618937
100033,2024-10-02,2.736344894978173
100033,2024-10-03,2.6720000376288406
100033,2024-10-04,3.1361057076602394
100033,2024-10-07,3.2945242601907
100033,2024-10-08,3.520036868214157
100033,2024-10-09,3.7317716308917865
100033,2024-10-10,3.704359556513537
100033,2024-10-11,3.7825562839592077
100033,2024-10-14,3.4308666398691257
100033,2024-10-15,3.59623500291331
100033,2024-10-16,3.5640035885006753
100033,2024-10-17,3.4558052588946437
100033,2024-10-18,3.3955150178946156
100033,2024-10-21,3.1567121420692232
100033,2024-10-22,3.281668855207715
100033,2024-10-23,3.3823386964989557
100033,2024-10-24,3.1656077572818186
100033,2024-10-25,2.929485229881164
100033,2024-10-28,2.8181729890894105
100033,2024-10-29,2.5809171025342335
100033,2024-10-30,2.8148314662413325
100033,2024-10-31,2.9549969832873346
100033,2024-11-01,3.0593309097314663
100033,2024-11-04,2.337150329430614
100033,2024-11-05,2.3696240485519815
100033,2024-11-06,2.680627999327071
100033,2024-11-07,2.5131944642573276
100033,2024-11-08,1.9891007859624252
100033,2024-11-11,1.5000100221481447
100033,2024-11-12,1.3660328279866125
100033,2024-11-13,1.4508841245099793
100033,2024-11-14,1.4250798854263638
100033,2024-11-15,1.7979440714306518
100033,2024-11-18,1.662958503800413
100033,2024-11-19,1.5261407060131542
100033,2024-11-20,1.8390578012584853
100033,2024-11-21,2.0124616718667867
100033,2024-11-22,1.8939810235593157
100033,2024-11-25,1.3942010982348103
100033,2024-11-26,1.122035096665613
100033,2024-11-27,1.0907110467632002
100033,2024-11-28,1.0844572930975163
100033,2024-11-29,1.3647956912441863
100033,2024-12-02,1.4465291745770394
100033,2024-12-03,1.47084973174848
100033,2024-12-04,1.43686415809694
100033,2024-12-05,1.4995159944533412
100033,2024-12-06,1.5796003063335975
100033,2024-12-09,1.6600707046191503
100033,2024-12-10,1.1044432107103002
100033,2024-12-11,0.9520531386624348
100033,2024-12-12,0.9653346934810417
100033,2024-12-13,1.0606581600737774
100033,2024-12-16,1.2197181698871897
100033,2024-12-17,1.4857371248321731
100033,2024-12-18,1.4806359640326752
100033,2024-12-19,1.7446833132000767
100033,2024-12-20,2.2436015456312615
100033,2024-12-23,2.081390715507843
100033,2024-12-24,1.8188331194627323
100033,2024-12-25,1.928974128216754
100033,2024-12-26,1.7645811560381834
100033,2024-12-27,1.817877635418041
100033,2024-12-30,1.8949142447456468
100033,2024-12-31,1.4965485293825738
100033,2025-01-01,1.3723043436810236
100033,2025-01-02,1.3829864509536378
100033,2025-01-03,1.1441558059420418
100033,2025-01-06,1.284925223268192
100033,2025-01-07,1.19183065453246
100033,2025-01-08,0.9631366148782874
100033,2025-01-09,1.658674423682765
100033,2025-01-10,1.8396242467007862
100033,2025-01-13,1.5194601539271675
100033,2025-01-14,1.5535399281878939
100033,2025-01-15,1.4170616336152662
100033,2025-01-16,1.4356118133234177
100033,2025-01-17,1.6608145544015958
100033,2025-01-20,1.259384443367021
100033,2025-01-21,1.2920357492688304
100033,2025-01-22,1.2571316581383234
100033,2025-01-23,1.1192003283520024
100033,2025-01-24,0.9672303027128092
100033,2025-01-27,1.1341425801762577
100033,2025-01-28,1.2534033315838513
100033,2025-01-29,1.1453108897081128
100033,2025-01-30,0.6088614640645554
100033,2025-01-31,0.5917511123075029
100033,2025-02-03,0.5499277441300396
100033,2025-02-04,0.3917831174344223
100033,2025-02-05,0.3808882621411695
100033,2025-02-06,0.05280392271178615
100033,2025-02-07,-0.4460568983668929
100033,2025-02-10,-0.3164041159348181
100033,2025-02-11,-0.6071632927518341
100033,2025-02-12,-0.5378293180994774
100033,2025-02-13,-0.9791938163169431
100033,2025-02-14,-1.1859656355712722
100033,2025-02-17,-0.6610749452437013
100033,2025-02-18,-0.5383603943152907
100033,2025-02-19,-0.937727238525651
100033,2025-02-20,-1.1736823485731767
100033,2025-02-21,-1.396122089137574
100033,2025-02-24,-1.0317473531987762
100033,2025-02-25,-1.2147987584717816
100033,2025-02-26,-1.7889892530804696
100033,2025-02-27,-1.6311605096622417
100033,2025-02-28,-1.3079818987695013
100033,2025-03-03,-1.420489304430281
100033,2025-03-04,-1.6088236637433935
100033,2025-03-05,-1.778764289654151
100033,2025-03-06,-1.8037132226615833
100033,2025-03-07,-1.7923226320573125
100033,2025-03-10,-1.7983914656824893
100033,2025-03-11,-1.7882629590909227
100033,2025-03-12,-1.5897277786460646
100033,2025-03-13,-1.6111439704736583
100033,2025-03-14,-1.0184261438942885
100033,2025-03-17,-0.5964964335761684
100033,2025-03-18,-0.4279585515238865
100033,2025-03-19,-0.6362850269216431
100033,2025-03-20,-0.9142962990478813
100033,2025-03-21,-1.2243191979937007
100033,2025-03-24,-1.1237748338529256
100033,2025-03-25,-0.7833991210134138
100033,2025-03-26,-1.075449651115154
100033,2025-03-27,-1.4231366066061084
100033,2025-03-28,-1.7258800145680555
100033,2025-03-31,-0.8874595537408164
100033,2025-04-01,-0.6064041968611695
100033,2025-04-02,-0.5380407694854233
100033,2025-04-03,-0.8457736434068692
100033,2025-04-04,-0.8765000999791713
100033,2025-04-07,-0.9295437292560629
100033,2025-04-08,-0.9537850728016072
100033,2025-04-09,-1.161078247011479
100033,2025-04-10,-1.2725444155728574
100033,2025-04-11,-1.422251369316744
100033,2025-04-14,-1.5853878028612798
100033,2025-04-15,-1.3753725133112469
100033,2025-04-16,-1.6744574325796646
100033,2025-04-17,-1.6572289405736886
100033,2025-04-18,-1.5686030095941632
100033,2025-04-21,-1.8129036310129005
100033,2025-04-22,-2.2695944367629495
100033,2025-04-23,-2.370274400496075
100033,2025-04-24,-2.184976599995995
100033,2025-04-25,-2.4125540515741988
100033,2025-04-28,-2.0678775073599076
100033,2025-04-29,-1.4582855280876852
100033,2025-04-30,-1.6265758117122422
100033,2025-05-01,-2.038907651298417
100033,2025-05-02,-1.636286707517358
100033,2025-05-05,-1.2005984077022762
100033,2025-05-06,-1.0091356994812197
100033,2025-05-07,-1.117420156745532
100033,2025-05-08,-1.3321499461900057
100033,2025-05-09,-1.6796528815561624
100033,2025-05-12,-1.5458345016793635
100033,2025-05-13,-1.684059593636975
100033,2025-05-14,-1.5007063626079964
100033,2025-05-15,-1.9896729624681841
100033,2025-05-16,-2.0872134379207847
100033,2025-05-19,-2.024882957362373
100033,2025-05-20,-2.1410920721297253
100033,2025-05-21,-2.1225893388300046
100033,2025-05-22,-2.2485527991278302
100033,2025-05-23,-2.2068444177732047
100033,2025-05-26,-2.07710401731093
100033,2025-05-27,-2.1923385381653597
100033,2025-05-28,-1.7088381273836275
100033,2025-05-29,-1.5241635281549155
100033,2025-05-30,-1.6849433219468057
100033,2025-06-02,-1.7906379590565507
100033,2025-06-03,-1.266985353436402
100033,2025-06-04,-1.0037656827432464
100033,2025-06-05,-0.5801605261661694
100033,2025-06-06,-0.7356266771593308
100033,2025-06-09,-0.6391323786073422
100033,2025-06-10,-0.7172005890688584
100033,2025-06-11,-0.7070878097994151
100033,2025-06-12,-0.34495265391648244
100033,2025-06-13,0.11343502463072629
100033,2025-06-16,0.10193224588064469
100033,2025-06-17,-0.16038931800853892
100033,2025-06-18,-0.2586624083432773
100033,2025-06-19,-0.04604057309628618
100033,2025-06-20,-0.19551954366493793
100033,2025-06-23,-0.24087451158662296
100033,2025-06-24,-0.5219816143602115
100033,2025-06-25,-0.4274802192198058
100033,2025-06-26,-0.2446535913283007
100033,2025-06-27,-0.037548554865413884
100033,2025-06-30,-0.1585774958912368
100033,2025-07-01,-0.2029194587634412
100033,2025-07-02,0.20312541860292385
100033,2025-07-03,0.2178930147443279
100033,2025-07-04,0.2593513837171216
100033,2025-07-07,0.014512068813036367
100033,2025-07-08,-0.0029728842660595354
100033,2025-07-09,0.30359398184077296
100033,2025-07-10,0.2969749705808785
100033,2025-07-11,0.7228751160908178
100033,2025-07-14,1.105677273420911
100033,2025-07-15,1.4674448774434794
100033,2025-07-16,1.1375878129559258
100033,2025-07-17,1.4720844795352486
100033,2025-07-18,1.3065828960968175
100033,2025-07-21,1.026727570057689
100033,2025-07-22,1.0203775550219276
100033,2025-07-23,1.0362286493836026
100033,2025-07-24,1.1750516819279708
100033,2025-07-25,1.1833769469556354
100033,2025-07-28,1.182342384776546
100033,2025-07-29,1.3390923533690662
100033,2025-07-30,1.51651311638486
100033,2025-07-31,1.9098828071172664
100033,2025-08-01,2.111604891202833
100033,2025-08-04,2.0541995733002354
100033,2025-08-05,1.799271818197351
100033,2025-08-06,1.6048744624747866
100033,2025-08-07,2.1233936807483915
100033,2025-08-08,1.9051961333107257
100033,2025-08-11,2.220664592739006
100033,2025-08-12,2.3468067177975516
100033,2025-08-13,2.5299246655544736
100033,2025-08-14,2.0821341601702335
100033,2025-08-15,2.165175112095964
100033,2025-08-18,2.3472517830501065
100033,2025-08-19,2.420967969156724
100033,2025-08-20,3.0459791789721327
100033,2025-08-21,2.7906855289083974
100033,2025-08-22,2.810912121040734
100033,2025-08-25,3.146902022984667
100033,2025-08-26,3.5220678199135187
100033,2025-08-27,3.6653564812523682
100033,2025-08-28,3.137466101743934
100033,2025-08-29,3.136941406394351
100033,2025-09-01,2.8048972840451545
100033,2025-09-02,2.4721515865991766
100033,2025-09-03,2.753244003041075
100033,2025-09-04,3.211489098366091
100033,2025-09-05,3.2629372026838364
100033,2025-09-08,3.0482692841596766
100033,2025-09-09,2.675630741993487
100033,2025-09-10,2.3142891154933163
100033,2025-09-11,2.366891441480551
100033,2025-09-12,2.560861917208556
100033,2025-09-15,2.2377780941672074
100033,2025-09-16,2.15662376145481
100033,2025-09-17,2.0677096343798955
100033,2025-09-18,2.2356810931844886
100033,2025-09-19,2.333721821369334
100033,2025-09-22,2.4423133435502775
100033,2025-09-23,2.6774461391049473
100033,2025-09-24,2.4602837989293564
100033,2025-09-25,2.8178399917999375
100033,2025-09-26,2.713637740684015
100033,2025-09-29,2.8476084320795203
100033,2025-09-30,2.966850893197212
100033,2025-10-01,2.8103065668453993
100033,2025-10-02,2.777160030606067
100033,2025-10-03,2.6666077008747924
100033,2025-10-06,2.4190162190434124
100033,2025-10-07,2.0547098700540167
100033,2025-10-08,2.1788236779540635
100033,2025-10-09,1.8585564246865258
100033,2025-10-10,2.061115695247706
100033,2025-10-13,2.167612587574541
100033,2025-10-14,2.2145658881611636
100033,2025-10-15,2.4188884595974525
100033,2025-10-16,2.498575905033747
100033,2025-10-17,2.391156482037416
100033,2025-10-20,2.3871516070975076
100033,2025-10-21,2.7103803856337376
100033,2025-10-22,2.9955899967874062
100033,2025-10-23,2.6833426109102683
100033,2025-10-24,2.6793242545051483
100033,2025-10-27,2.165750368998235
100033,2025-10-28,2.637720501408555
100033,2025-10-29,2.698021597645068
100033,2025-10-30,2.4869895154719117
100033,2025-10-31,2.710616816799353
100033,2025-11-03,2.7036955645998284
100033,2025-11-04,2.4902629310617153
100033,2025-11-05,2.4275451082252686
100033,2025-11-06,2.4059516715368456
100033,2025-11-07,1.9116391527089058
100033,2025-11-10,2.0965527888351834
100033,2025-11-11,2.1323294464569402
100033,2025-11-12,2.0541925379090635
100033,2025-11-13,1.6502525641241554
100033,2025-11-14,1.5942618727089282
100033,2025-11-17,1.6504254891287695
100033,2025-11-18,1.3945803654259645
100033,2025-11-19,1.6010367171352766
100033,2025-11-20,1.201524981138133
100033,2025-11-21,1.134602038395385
100033,2025-11-24,1.2458822641205451
100033,2025-11-25,1.0068751735386898
100033,2025-11-26,1.1260806418504188
100033,2025-11-27,1.2800840980778356
100033,2025-11-28,1.4578680905282668
100033,2025-12-01,1.6859624825361952
100033,2025-12-02,1.3384227347419415
100033,2025-12-03,1.0364208408866031
100033,2025-12-04,1.1519259669987314
100033,2025-12-05,1.5426873231114993
100033,2025-12-08,1.523348737121926
100033,2025-12-09,1.5890520460844604
100033,2025-12-10,1.4824327456381388
100033,2025-12-11,1.0168979200094876
100033,2025-12-12,0.7807680688005273
100033,2025-12-15,0.4773680779295264
100033,2025-12-16,0.6033950050514348
100033,2025-12-17,0.6057540666111024
100033,2025-12-18,1.0043430645162705
100033,2025-12-19,1.2495600314847501
100033,2025-12-22,1.1562313752144806
100033,2025-12-23,1.2958006950410292
100033,2025-12-24,1.3582008647881099
100033,2025-12-25,1.4602458032733452
100033,2025-12-26,1.2157675517929254
100033,2025-12-29,1.204168353075578
100033,2025-12-30,0.9548052827125075
100033,2025-12-31,0.6545008332008466
100033,2026-01-01,1.242770759074633
100033,2026-01-02,1.4801506460331102
100033,2026-01-05,1.7279729919021236
100033,2026-01-06,1.5234746078344061
100033,2026-01-07,1.1243071426616564
100033,2026-01-08,1.0893941097646949
100033,2026-01-09,0.7990894515599364
100033,2026-01-12,0.6765021605873065
100033,2026-01-13,1.0964122465658077
100033,2026-01-14,1.7370179398680965
100033,2026-01-15,1.9470361243251197
100033,2026-01-16,1.793494043795128
100033,2026-01-19,1.919388236833584
100033,2026-01-20,2.4097363871505046
100033,2026-01-21,2.6405198713083586
100033,2026-01-22,2.9314108130398613
100033,2026-01-23,2.8893132712105456
100033,2026-01-26,3.1428999076301203
100033,2026-01-27,2.9825676365595815
100033,2026-01-28,3.3808558839335463
100033,2026-01-29,3.1633217162608833
100033,2026-01-30,3.157045054541898
100033,2026-02-02,3.191803101810807
100033,2026-02-03,3.5342905290190036
100033,2026-02-04,3.481774234898746
100033,2026-02-05,3.4113050325984116
100033,2026-02-06,3.7729307781510726
100033,2026-02-09,3.273996958442745
100033,2026-02-10,3.027431027941497
100033,2026-02-11,3.0584297114011534
100033,2026-02-12,3.297428203404069
100033,2026-02-13,3.4067333115456435
100033,2026-02-16,3.3490708082385803
100033,2026-02-17,3.441385595614559
100033,2026-02-18,3.0681298699359916
100033,2026-02-19,3.035615165864129
100033,2026-02-20,3.2012070944055124
100033,2026-02-23,3.3581089379617883
100033,2026-02-24,3.594629128505737
100033,2026-02-25,3.568039880121778
100033,2026-02-26,4.011963403722541
100033,2026-02-27,3.744437003454953
100033,2026-03-02,3.9560328557529956
100033,2026-03-03,3.7183622155432925
100033,2026-03-04,3.900307694328906
100033,2026-03-05,3.8167995855482677
100033,2026-03-06,3.8018572909998722
100033,2026-03-09,3.727775704249001
100033,2026-03-10,3.9280490778900217
100033,2026-03-11,3.986224920675583
100033,2026-03-12,3.9749536055105668
100033,2026-03-13,4.286203211786683
100033,2026-03-16,4.040142361662511
100033,2026-03-17,4.027513407417257
100033,2026-03-18,3.9549046261382084
100033,2026-03-19,4.178241495943718
100033,2026-03-20,4.065859764761864
100033,2026-03-23,4.200541645772354
100033,2026-03-24,4.236366400890532
100033,2026-03-25,4.3295108784208916
100033,2026-03-26,4.597912303116003
100033,2026-03-27,4.456464951888834
100033,2026-03-30,4.436123531048633
100033,2026-03-31,4.68759005313226
100033,2026-04-01,4.687644887046267
100033,2026-04-02,4.676839876654474
100033,2026-04-03,4.743117200245728
100033,2026-04-06,4.474713727723649
100033,2026-04-07,4.5622018957314525
100033,2026-04-08,5.0664663198299245
100033,2026-04-09,5.014972683592752
100033,2026-04-10,4.893086258451532
100033,2026-04-13,4.637414716458572
100033,2026-04-14,4.410410493290946
100033,2026-04-15,4.4508045840974635
100033,2026-04-16,4.753712798701388
100033,2026-04-17,5.266296505487992
100033,2026-04-20,5.015614735383492
100033,2026-04-21,4.772345526511154
100033,2026-04-22,4.923486854759877
100033,2026-04-23,4.580307160298132
100033,2026-04-24,4.544766493174988
100033,2026-04-27,4.550911712405927
100033,2026-04-28,4.468113590179381
100033,2026-04-29,4.045846034075518
100033,2026-04-30,3.8286689157732234
100033,2026-05-01,3.8569546469388505
100033,2026-05-04,3.7036281954739274
100033,2026-05-05,3.6942916291314387
100033,2026-05-06,3.9269577850079296
100033,2026-05-07,3.768051559621443
100033,2026-05-08,3.510215735669705
100033,2026-05-11,3.463254254304626
100033,2026-05-12,3.336365088709117
100033,2026-05-13,3.717041633923246
100033,2026-05-14,3.6747433164965386
100033,2026-05-15,4.060893019622252
100033,2026-05-18,3.911233327630783
100033,2026-05-19,3.267204440865126
100033,2026-05-20,3.2470866588841085
100033,2026-05-21,3.0740203056164632
100033,2026-05-22,3.069602796526509
100033,2026-05-25,2.784040258138884
100033,2026-05-26,2.906302647164602
100033,2026-05-27,3.0635670458955486
100033,2026-05-28,2.2247310928086588
100033,2026-05-29,2.0574971208012576
101206,2022-01-04,
101206,2022-01-05,
101206,2022-01-06,
101206,2022-01-07,
101206,2022-01-10,
101206,2022-01-11,
101206,2022-01-12,
101206,2022-01-13,
101206,2022-01-14,
101206,2022-01-17,
101206,2022-01-18,
101206,2022-01-19,
101206,2022-01-20,
101206,2022-01-21,
101206,2022-01-24,
101206,2022-01-25,
101206,2022-01-26,
101206,2022-01-27,
101206,2022-01-28,
101206,2022-01-31,
101206,2022-02-01,
101206,2022-02-02,
101206,2022-02-03,
101206,2022-02-04,
101206,2022-02-07,
101206,2022-02-08,
101206,2022-02-09,
101206,2022-02-10,
101206,2022-02-11,
101206,2022-02-14,
101206,2022-02-15,
101206,2022-02-16,
101206,2022-02-17,
101206,2022-02-18,
101206,2022-02-21,
101206,2022-02-22,
101206,2022-02-23,
101206,2022-02-24,
101206,2022-02-25,
101206,2022-02-28,
101206,2022-03-01,
101206,2022-03-02,
101206,2022-03-03,
101206,2022-03-04,
101206,2022-03-07,
101206,2022-03-08,
101206,2022-03-09,
101206,2022-03-10,
101206,2022-03-11,
101206,2022-03-14,
101206,2022-03-15,
101206,2022-03-16,
101206,2022-03-17,
101206,2022-03-18,
101206,2022-03-21,
101206,2022-03-22,
101206,2022-03-23,
101206,2022-03-24,
101206,2022-03-25,
101206,2022-03-28,
101206,2022-03-29,
101206,2022-03-30,
101206,2022-03-31,
101206,2022-04-01,
101206,2022-04-04,
101206,2022-04-05,
101206,2022-04-06,
101206,2022-04-07,
101206,2022-04-08,
101206,2022-04-11,
101206,2022-04-12,
101206,2022-04-13,
101206,2022-04-14,
101206,2022-04-15,
101206,2022-04-18,
101206,2022-04-19,
101206,2022-04-20,
101206,2022-04-21,
101206,2022-04-22,
101206,2022-04-25,
101206,2022-04-26,
101206,2022-04-27,
101206,2022-04-28,
101206,2022-04-29,
101206,2022-05-02,
101206,2022-05-03,
101206,2022-05-04,
101206,2022-05-05,
101206,2022-05-06,
101206,2022-05-09,0.5649257208036431
101206,2022-05-10,0.6970087468371814
101206,2022-05-11,0.5140947936222712
101206,2022-05-12,0.726067006063031
101206,2022-05-13,0.6346763195242439
101206,2022-05-16,0.12518095534267737
101206,2022-05-17,-0.041702404454274915
101206,2022-05-18,-0.7344826415880875
101206,2022-05-19,-0.5505726204682387
101206,2022-05-20,-0.7241084880519434
101206,2022-05-23,-0.8976078814897153
101206,2022-05-24,-0.8552533894985003
101206,2022-05-25,-0.7662833118603765
101206,2022-05-26,-0.5972958995844884
101206,2022-05-27,-0.5582549690803115
101206,2022-05-30,-0.7976879921677685
101206,2022-05-31,-0.42484672600776924
101206,2022-06-01,-0.49716256122002916
101206,2022-06-02,-0.44162359203337087
101206,2022-06-03,-0.0948610824862264
101206,2022-06-06,0.1783783969580581
101206,2022-06-07,0.6112368825123013
101206,2022-06-08,0.8774949999338507
101206,2022-06-09,0.967074585785759
101206,2022-06-10,0.5945049428211088
101206,2022-06-13,0.5547144810054514
101206,2022-06-14,0.5610448060434545
101206,2022-06-15,0.34661998772984354
101206,2022-06-16,0.3499520606627327
101206,2022-06-17,0.5381731768896895
101206,2022-06-20,0.4192220162682391
101206,2022-06-21,0.3267230580367953
101206,2022-06-22,0.18669482946157206
101206,2022-06-23,0.16257061042583618
101206,2022-06-24,0.09230032279937195
101206,2022-06-27,-0.20187392380281152
101206,2022-06-28,0.04382005121390163
101206,2022-06-29,0.39540650974535
101206,2022-06-30,0.4645493589249364
101206,2022-07-01,0.6331749439518443
101206,2022-07-04,0.6891975131109772
101206,2022-07-05,0.5181221715921883
101206,2022-07-06,0.7801718946242283
101206,2022-07-07,1.0662584930744443
101206,2022-07-08,1.0778720479087882
101206,2022-07-11,1.232914005271209
101206,2022-07-12,1.2648544558491162
101206,2022-07-13,1.3956145981264323
101206,2022-07-14,1.5716195531087067
101206,2022-07-15,1.5067925627149366
101206,2022-07-18,1.4517096423159954
101206,2022-07-19,1.5640355347750847
101206,2022-07-20,1.7702018813015497
101206,2022-07-21,1.5609256125010353
101206,2022-07-22,1.17349133405868
101206,2022-07-25,0.9918129064232072
101206,2022-07-26,1.522549856783386
101206,2022-07-27,1.3151335070435948
101206,2022-07-28,1.522903807612937
101206,2022-07-29,1.7431519271477691
101206,2022-08-01,2.1629767326686222
101206,2022-08-02,2.079335040005171
101206,2022-08-03,1.8303033954413095
101206,2022-08-04,1.9348174419556778
101206,2022-08-05,1.7575044483740745
101206,2022-08-08,1.5949175161281504
101206,2022-08-09,1.6056025234127695
101206,2022-08-10,1.8382821136491374
101206,2022-08-11,2.0463045560987374
101206,2022-08-12,1.8022998467450897
101206,2022-08-15,1.602969409758186
101206,2022-08-16,1.7916500684751564
101206,2022-08-17,1.0219742669144125
101206,2022-08-18,0.9560869702514514
101206,2022-08-19,1.0609659363017805
101206,2022-08-22,0.8694345827536903
101206,2022-08-23,0.7610373588400007
101206,2022-08-24,0.5990691129069382
101206,2022-08-25,0.7163376005563624
101206,2022-08-26,0.9220241052907384
101206,2022-08-29,1.152795708173288
101206,2022-08-30,1.6407128619466274
101206,2022-08-31,1.8145774127248167
101206,2022-09-01,1.6732595654439493
101206,2022-09-02,1.3281484948117428
101206,2022-09-05,0.8863402064984969
101206,2022-09-06,1.0860718482402603
101206,2022-09-07,1.0471772267491426
101206,2022-09-08,1.1798129402327184
101206,2022-09-09,0.9397045886108063
101206,2022-09-12,0.9641009816421334
101206,2022-09-13,0.4981915061239769
101206,2022-09-14,0.6463107986881894
101206,2022-09-15,0.29732821186914904
101206,2022-09-16,0.6705089730436933
101206,2022-09-19,0.8721605131513894
101206,2022-09-20,0.687126477642939
101206,2022-09-21,0.7659425760673892
101206,2022-09-22,0.5938361721644839
101206,2022-09-23,0.918381132230218
101206,2022-09-26,0.9404976875158457
101206,2022-09-27,0.829346444582389
101206,2022-09-28,0.9863549209155479
101206,2022-09-29,0.7307735550999959
101206,2022-09-30,0.22764961394965677
101206,2022-10-03,0.3163393633778167
101206,2022-10-04,0.23357027092132565
101206,2022-10-05,0.3727582603669622
101206,2022-10-06,0.05369130815186101
101206,2022-10-07,-0.1964076126029973
101206,2022-10-10,-0.1876895244254077
101206,2022-10-11,-0.6173105539451437
101206,2022-10-12,-0.6269431512735613
101206,2022-10-13,-0.7370496956508034
101206,2022-10-14,-0.8032758010186275
101206,2022-10-17,-0.9007361121986908
101206,2022-10-18,-0.6347125561522984
101206,2022-10-19,-0.740307919027379
101206,2022-10-20,-0.3965602445380866
101206,2022-10-21,-0.3265352922623874
101206,2022-10-24,-0.16092220290016426
101206,2022-10-25,-0.05785304903735398
101206,2022-10-26,0.19519718262587238
101206,2022-10-27,0.06968819927310678
101206,2022-10-28,0.5293891594820175
101206,2022-10-31,0.9962882021943962
101206,2022-11-01,0.8373179587316277
101206,2022-11-02,0.6707604266368535
101206,2022-11-03,0.2973198903304397
101206,2022-11-04,0.37151811681101693
101206,2022-11-07,0.3627348903988903
101206,2022-11-08,0.45267108567926506
101206,2022-11-09,0.3563885935349688
101206,2022-11-10,0.19103080358020497
101206,2022-11-11,0.0277664876516872
101206,2022-11-14,0.13841040933206783
101206,2022-11-15,0.2515850187126536
101206,2022-11-16,0.5090324930737852
101206,2022-11-17,0.2780371085273728
101206,2022-11-18,0.1365540191707748
101206,2022-11-21,0.10370448467004381
101206,2022-11-22,0.14022048382566496
101206,2022-11-23,0.18983296823710674
101206,2022-11-24,0.31291870853552883
101206,2022-11-25,0.7326434862467984
101206,2022-11-28,1.0378219183055568
101206,2022-11-29,0.7860231620144374
101206,2022-11-30,0.7828889580265932
101206,2022-12-01,0.8750655191085632
101206,2022-12-02,0.8979740255843481
101206,2022-12-05,0.48082402942211555
101206,2022-12-06,0.32088067361594436
101206,2022-12-07,0.6038090516547356
101206,2022-12-08,0.32187530004558224
101206,2022-12-09,0.5921956252965288
101206,2022-12-12,0.7335547902866031
101206,2022-12-13,0.8118966584902463
101206,2022-12-14,0.752107042938519
101206,2022-12-15,0.7381419670767889
101206,2022-12-16,0.8387653098135571
101206,2022-12-19,0.7671952380151384
101206,2022-12-20,0.4521945108834069
101206,2022-12-21,0.6991168974061545
101206,2022-12-22,0.9106773371507099
101206,2022-12-23,0.5357275252012788
101206,2022-12-26,0.6126610708334129
101206,2022-12-27,0.6600680917805611
101206,2022-12-28,1.223588808938948
101206,2022-12-29,1.1421052214065233
101206,2022-12-30,1.0122193123783503
101206,2023-01-02,0.5609288810637184
101206,2023-01-03,0.3257847334000316
101206,2023-01-04,0.6505988019154942
101206,2023-01-05,0.834014138489429
101206,2023-01-06,0.7353489580781116
101206,2023-01-09,0.9583493958793484
101206,2023-01-10,0.8232372358734937
101206,2023-01-11,0.8328033243165504
101206,2023-01-12,0.6171828374037821
101206,2023-01-13,0.6511628448585707
101206,2023-01-16,0.8481475851709402
101206,2023-01-17,1.1545568888873035
101206,2023-01-18,1.4374759936804824
101206,2023-01-19,1.6871382498165353
101206,2023-01-20,1.7747951774263
101206,2023-01-23,2.012277488922344
101206,2023-01-24,2.16047390611193
101206,2023-01-25,2.3255460190025743
101206,2023-01-26,2.525246386403356
101206,2023-01-27,2.37963551196453
101206,2023-01-30,2.5505109827737633
101206,2023-01-31,2.5959479578895217
101206,2023-02-01,2.395004846800739
101206,2023-02-02,2.343100809007031
101206,2023-02-03,3.042994295810302
101206,2023-02-06,2.7611023632572147
101206,2023-02-07,2.6304896743871318
101206,2023-02-08,2.519924825583008
101206,2023-02-09,2.6351458761460766
101206,2023-02-10,2.899292745274294
101206,2023-02-13,2.7240924847747388
101206,2023-02-14,2.5465012113991765
101206,2023-02-15,2.7704078986765572
101206,2023-02-16,2.728721235719619
101206,2023-02-17,3.028289627973729
101206,2023-02-20,3.2780878748502404
101206,2023-02-21,3.188304194682766
101206,2023-02-22,3.251211605300684
101206,2023-02-23,2.855147720767029
101206,2023-02-24,3.025009396291429
101206,2023-02-27,2.9347770940165137
101206,2023-02-28,2.8797620378686712
101206,2023-03-01,2.4877764038588266
101206,2023-03-02,2.32410685079526
101206,2023-03-03,2.003362315382758
